symbol,date,adjusted,daily_return,growth
MSFT,2023-01-27,241.290771484375,6.449844335496012e-4,1.0320950576891783
NVDA,2023-01-27,20.319854736328125,0.028034817702314675,1.4071496885771078
AAPL,2023-01-30,140.49232482910156,-0.020282406073813562,1.1410800680473405
AMZN,2023-01-30,100.55000305175781,-0.016667823165641346,1.1653113049848254
GOOGL,2023-01-30,96.08797454833984,-0.024757983845954235,1.0832582345318365
MSFT,2023-01-30,235.99163818359375,-0.022206353939090352,1.0091759895393464
NVDA,2023-01-30,19.119522094726563,-0.06088856161678657,1.3214703680601385
AAPL,2023-01-31,141.75965881347656,0.008980220333281828,1.151327218476322
AMZN,2023-01-31,103.12999725341797,0.025335155126435763,1.1948346476672054
GOOGL,2023-01-31,97.97126007080078,0.019409997702939757,1.1042842743757901
MSFT,2023-01-31,240.950439453125,0.020794893947565823,1.0301616972162468
NVDA,2023-01-31,19.493682861328125,0.019380544990156994,1.3470811839814874
AAPL,2023-02-01,142.87969970703125,0.007869935347408652,1.1603880892494425
AMZN,2023-02-01,105.1500015258789,0.0193976149644124,1.2180115901087931
GOOGL,2023-02-01,99.54729461669922,0.015958682938915593,1.1219071969849839
MSFT,2023-02-01,245.75369262695313,0.01973851794331426,1.0504955623612648
NVDA,2023-02-01,20.896570205688477,0.06949458325773704,1.4406960294766196
AAPL,2023-02-02,148.17520141601563,0.036392351573234734,1.2026173405548022
AMZN,2023-02-02,112.91000366210938,0.07120315696615197,1.304737860545902
GOOGL,2023-02-02,106.79304504394531,0.07025994907888154,1.2007323395163796
MSFT,2023-02-02,257.275634765625,0.04581823412086572,1.0986274139804637
NVDA,2023-02-02,21.660869598388672,0.035922347917236336,1.4924492134904597
AAPL,2023-02-03,151.79066467285156,0.024106998541972492,1.2316088350301075
AMZN,2023-02-03,103.38999938964844,-0.08808283393109906,1.1898128522518197
GOOGL,2023-02-03,103.85906219482422,-0.02785799423140227,1.167282344928674
MSFT,2023-02-03,251.19873046875,-0.02390363826936595,1.0723662216838659
NVDA,2023-02-03,21.053218841552734,-0.028453925904083414,1.4499831741541946
AAPL,2023-02-06,149.06924438476563,-0.018091440119027802,1.209327257541095
AMZN,2023-02-06,102.18000030517578,-0.011772272805910223,1.175806050767133
GOOGL,2023-02-06,101.99559020996094,-0.018105229748823295,1.1461484298919953
MSFT,2023-02-06,249.6624298095703,-0.006134656064840495,1.0657876237382828
NVDA,2023-02-06,21.042240142822266,-5.216096578713611e-4,1.4492268489268048
AAPL,2023-02-07,151.93797302246094,0.01906143993384513,1.232378776421076
AMZN,2023-02-07,102.11000061035156,-6.852973444615529e-4,1.1750002740029406
GOOGL,2023-02-07,106.69391632080078,0.04503456089340279,1.1977647211508444
MSFT,2023-02-07,260.15374755859375,0.04116306835867009,1.1096587125500463
NVDA,2023-02-07,22.12384605407715,0.0501241809175419,1.521868157692971
AAPL,2023-02-08,149.2559051513672,-0.0178100483481826,1.2104300508297428
AMZN,2023-02-08,100.05000305175781,-0.020380578012770365,1.151053089253597
GOOGL,2023-02-08,98.496612548828125,-0.07994198278795972,1.1020130344285781
MSFT,2023-02-08,259.3468017578125,-0.003106624048181444,1.1062114201083644
NVDA,2023-02-08,22.15576934814453,0.001441895974401933,1.524062533263119
AAPL,2023-02-09,148.2243194580078,-0.0069355186871463735,1.2020350905927295
AMZN,2023-02-09,98.23999786376953,-0.018256648878253772,1.130038717162865
GOOGL,2023-02-09,94.17494201660156,-0.04486801933995577,1.0525678922869535
MSFT,2023-02-09,256.3228454589844,-0.011728403944442595,1.0932373257253778
NVDA,2023-02-09,22.2874813079834,0.005927214751462862,1.5330959791924281
AAPL,2023-02-10,148.58834838867188,0.0024529216750071485,1.2049835885205635
AMZN,2023-02-10,97.61000061035156,-0.006433489213979958,1.1227686252646178
GOOGL,2023-02-10,93.7387924194336,-0.004642027701394586,1.047681842973359
MSFT,2023-02-10,255.81724548339844,-0.0019744603040629033,1.0910787720228132
NVDA,2023-02-10,21.217853546142578,-0.049182168838859695,1.4576949938976091
AAPL,2023-02-13,151.3828582763672,0.01863239318788396,1.2274353165268261
AMZN,2023-02-13,99.54000091552734,0.019579629188155288,1.1447520186113942
GOOGL,2023-02-13,93.77843475341797,4.2281272150440126e-4,1.0481248161846572
MSFT,2023-02-13,263.8097229003906,0.030764791982218417,1.1246455834803095
NVDA,2023-02-13,21.73969078063965,0.024296682397358427,1.4931121461965589
AAPL,2023-02-14,150.7432403564453,-0.004234118657027203,1.222238209752826
AMZN,2023-02-14,99.69999694824219,0.0016060637303953276,1.1465905633087827
GOOGL,2023-02-14,93.84782409667969,7.396549592845418e-4,1.0489000669028976
MSFT,2023-02-14,264.6361389160156,0.0031277250861490354,1.1281631656847875
NVDA,2023-02-14,22.920074462890625,0.052873482588206115,1.5720581852607214
AAPL,2023-02-15,152.83909606933594,0.013807713820807225,1.2391145251739486
AMZN,2023-02-15,101.16000366210938,0.014537811644538115,1.1632594809515706
GOOGL,2023-02-15,96.08797454833984,0.02358959551460721,1.0736431952163814
MSFT,2023-02-15,262.5208740234375,-0.008025222820932343,1.1191094049017987
NVDA,2023-02-15,22.713529586791992,-0.00905237667943862,1.5578273224057466
AAPL,2023-02-16,151.2450714111328,-0.01048419766433374,1.226123403563278
AMZN,2023-02-16,98.1500015258789,-0.03020652173405669,1.1281214581578596
GOOGL,2023-02-16,94.67054748535156,-0.014861230157084548,1.057687536585683
MSFT,2023-02-16,255.53187561035156,-0.026983439326797608,1.0889119841745825
NVDA,2023-02-16,21.953224182128906,-0.034046747676267426,1.5047883686366028
AAPL,2023-02-17,150.1036834716797,-0.007575232212407896,1.2168352340602182
AMZN,2023-02-17,97.19999694824219,-0.009726256199159738,1.1171490598320464
GOOGL,2023-02-17,93.52073669433594,-0.01221974868482689,1.0447628607015325
MSFT,2023-02-17,251.5452117919922,-0.01572441769261971,1.0717894773049221
NVDA,2023-02-17,21.340587615966797,-0.028303234914794462,1.4621979899420308
AAPL,2023-02-21,146.0989227294922,-0.027042333241398733,1.1839291701608865
AMZN,2023-02-21,94.58000183105469,-0.027324623494127318,1.0866233823853175
GOOGL,2023-02-21,90.98322296142578,-0.02750806807295157,1.016023452809263
MSFT,2023-02-21,246.291259765625,-0.021107923575405002,1.0491662269290465
NVDA,2023-02-21,20.609207153320313,-0.03487285625417459,1.4112069696236393
AAPL,2023-02-22,146.52206420898438,0.0028920808370820096,1.187353189026371
AMZN,2023-02-22,95.79000091552734,0.012712248376870527,1.1004368087143148
GOOGL,2023-02-22,90.844451904296875,-0.0015264022286484923,1.0144725923465359
MSFT,2023-02-22,245.16055297851563,-0.004601504167467336,1.0443384841634666
NVDA,2023-02-22,20.707984924316406,0.004781445893050036,1.4179545793927897
AAPL,2023-02-23,147.00416564941406,0.0032848980765640082,1.191253523233206
AMZN,2023-02-23,95.81999969482422,3.131233176392935e-4,1.1007813811387117
GOOGL,2023-02-23,90.09114837646484,-0.008326806656374924,1.0060252752118748
MSFT,2023-02-23,248.3382568359375,0.012878441502777014,1.0577879362408644
NVDA,2023-02-23,23.611534118652344,0.13121595545442655,1.6040128443187942
AAPL,2023-02-24,144.3573455810547,-0.01816913201896777,1.1696094807015216
AMZN,2023-02-24,93.5,-0.024509991975448668,1.0738012383202786
GOOGL,2023-02-24,88.34661102294922,-0.019554078084088298,0.9863533784258153
MSFT,2023-02-24,242.92835998535156,-0.02202517070089336,1.0344899763798137
NVDA,2023-02-24,23.2343692779541,-0.016102709655835958,1.578183891202497
AAPL,2023-02-27,145.54794311523438,0.008213746173634956,1.1792163560982807
AMZN,2023-02-27,93.76000213623047,0.002776912318089041,1.0767830902061493
GOOGL,2023-02-27,89.080108642578125,0.008268222505747479,0.9945087676279357
MSFT,2023-02-27,243.8446502685547,0.003764758300674977,1.0383845811053547
NVDA,2023-02-27,23.448894500732422,0.009190734129676505,1.5926885597542775
AAPL,2023-02-28,145.04612731933594,-0.0034537270080041184,1.175143664720944
AMZN,2023-02-28,94.2300033569336,0.005000289230826088,1.0821673170960426
GOOGL,2023-02-28,89.2684326171875,0.002111865264189821,0.9966090361492215
MSFT,2023-02-28,243.12330627441406,-0.002962595431792961,1.0353082676889278
NVDA,2023-02-28,23.164527893066406,-0.01220121247694618,1.573255828227114
AAPL,2023-03-01,142.97979736328125,-0.014348468175513874,1.1582821532460388
AMZN,2023-03-01,92.16999816894531,-0.022103959704043146,1.0582471343259194
GOOGL,2023-03-01,89.5657958984375,0.0033255776343797195,0.99992333687006
MSFT,2023-03-01,240.0528564453125,-0.0127096135853012,1.0221498996649339
NVDA,2023-03-01,22.647676467895508,-0.022564876010124354,1.5377555055309637
AAPL,2023-03-02,143.57015991210938,0.004120491866257295,1.1630548454373202
AMZN,2023-03-02,92.12999725341797,-4.3408483069996514e-4,1.0577877652977767
GOOGL,2023-03-02,91.191375732421875,0.017986823377475418,1.0179087813213576
MSFT,2023-03-02,244.77064514160156,0.019462495528123114,1.042043487516234
NVDA,2023-03-02,23.262311935424805,0.026777275015186165,1.578932407608683
AAPL,2023-03-03,148.60806274414063,0.034488553881932144,1.2031669251418273
AMZN,2023-03-03,94.9000015258789,0.02962312838587694,1.0891227480742027
GOOGL,2023-03-03,92.8268814086914,0.017775939926759344,1.036003066669047
MSFT,2023-03-03,248.84512329101563,0.01650907831977745,1.0592466650642536
NVDA,2023-03-03,23.837034225463867,0.024405893680880072,1.6174676640780765
AAPL,2023-03-06,151.3631591796875,0.018369588196890867,1.225268606088802
AMZN,2023-03-06,93.75,-0.012192056844170188,1.0758441016194031
GOOGL,2023-03-06,94.29387664794922,0.01567998452862323,1.0522475787260237
MSFT,2023-03-06,250.38523864746094,0.006169978269360055,1.0657821939695922
NVDA,2023-03-06,23.50178337097168,-0.014164124766907002,1.594557650277637
AAPL,2023-03-07,149.16888427734375,-0.014602861444525581,1.2073761784017603
AMZN,2023-03-07,93.55000305175781,-0.002135579508745822,1.0735465510013795
GOOGL,2023-03-07,93.03504180908203,-0.01344003689630009,1.0381053324439036
MSFT,2023-03-07,247.73391723632813,-0.010645430589154733,1.054436483600532
NVDA,2023-03-07,23.24031639099121,-0.011187760435979863,1.5767181212849717
AAPL,2023-03-08,150.4185333251953,0.008342515220124982,1.2174487325464936
AMZN,2023-03-08,93.91999816894531,0.003947251242114423,1.0777841089582874
GOOGL,2023-03-08,93.42161560058594,0.004146533041635754,1.0424098705055804
MSFT,2023-03-08,247.2952423095703,-0.0017723200063111588,1.0525676847252623
NVDA,2023-03-08,24.131484985351563,0.03762887282447431,1.636048246950848
AAPL,2023-03-09,148.17510986328125,-0.015026881703785668,1.1991542744620936
AMZN,2023-03-09,92.25,-0.017941053663252087,1.0584475264220665
GOOGL,2023-03-09,91.5085678100586,-0.02069014370585547,1.0208422604844178
MSFT,2023-03-09,245.95010375976563,-0.005454250689707459,1.0468267167048857
NVDA,2023-03-09,23.388011932373047,-0.03129383828030096,1.5848500176919982
AAPL,2023-03-10,146.1186065673828,-0.013976083455809108,1.182394794245821
AMZN,2023-03-10,90.7300033569336,-0.016614182739941783,1.040862285797451
GOOGL,2023-03-10,89.83342742919922,-0.018475456036444637,1.0019817341806931
MSFT,2023-03-10,242.31427001953125,-0.014893165012627416,1.031236153673373
NVDA,2023-03-10,22.917978286743164,-0.020301899934042966,1.552674551222349
AAPL,2023-03-13,148.05702209472656,0.013178818324378738,1.197977360426878
AMZN,2023-03-13,92.43000030517578,0.01856350439768763,1.0601843374172393
GOOGL,2023-03-13,90.3092041015625,0.005282234133917253,1.007274436298544
MSFT,2023-03-13,247.50970458984375,0.02121427160200577,1.0531130775232076
NVDA,2023-03-13,22.918977737426758,4.360894659859873e-5,1.5527422617239381
AAPL,2023-03-14,150.14305114746094,0.013991029969266575,1.2147382975791132
AMZN,2023-03-14,94.87999725341797,0.026161301723076753,1.0879201397504918
GOOGL,2023-03-14,93.144073486328125,0.030908088424715992,1.0384073636436153
MSFT,2023-03-14,254.20626831054688,0.02669622571874308,1.0812272219481274
NVDA,2023-03-14,24.01372718811035,0.04666034349094629,1.625193749008886
AAPL,2023-03-15,150.53662109375,0.0026178701614557173,1.217918324722323
AMZN,2023-03-15,96.19999694824219,0.013816419647146834,1.1029513009438674
GOOGL,2023-03-15,95.26526641845703,0.022517806834526907,1.0617900200736925
MSFT,2023-03-15,258.73895263671875,0.017673631121530763,1.1003364330273961
NVDA,2023-03-15,24.178390502929688,0.006833646808043981,1.6362997490842532
AAPL,2023-03-16,153.3507843017578,0.018521620887045776,1.240476146204216
AMZN,2023-03-16,100.04000091552734,0.03914078921242492,1.1461216853256813
GOOGL,2023-03-16,99.438262939453125,0.042871700098315986,1.1073107633816768
MSFT,2023-03-16,269.2272644042969,0.03973622346001333,1.144059647411367
NVDA,2023-03-16,25.48870277404785,0.05277604571261321,1.7226571794414614
AAPL,2023-03-17,152.51437377929688,-0.0054691591064455446,1.2336917847928746
AMZN,2023-03-17,98.94999694824219,-0.010955473953869753,1.1335653790541302
GOOGL,2023-03-17,100.72683715820313,0.012875291636631703,1.1215677123925971
MSFT,2023-03-17,272.3757019042969,0.01162649823481115,1.1573610548825137
NVDA,2023-03-17,25.672327041625977,0.007178317431268309,1.7350229595007454
AAPL,2023-03-20,154.8759002685547,0.015365306908154618,1.2526478376962862
AMZN,2023-03-20,97.70999908447266,-0.012610742620752338,1.1192702778150831
GOOGL,2023-03-20,100.33035278320313,-0.003944001098026478,1.1171442481034097
MSFT,2023-03-20,265.357421875,-0.026104691222615672,1.1271485019117249
NVDA,2023-03-20,25.846967697143555,0.006779647327431475,1.746785803271157
AAPL,2023-03-21,156.72576904296875,0.011873431301405687,1.2675210657420273
AMZN,2023-03-21,100.61000061035156,0.029247763784060337,1.1520064305111382
GOOGL,2023-03-21,103.9978256225586,0.035901722287593474,1.1572516506540007
MSFT,2023-03-21,266.8683776855469,0.0056778903654438,1.1335483275311538
NVDA,2023-03-21,26.145355224609375,0.011478263972456692,1.766835871824443
AAPL,2023-03-22,155.2990264892578,-0.009145122552574448,1.2559294302578468
AMZN,2023-03-22,98.69999694824219,-0.019166746850565873,1.1299262148873073
GOOGL,2023-03-22,102.4614486694336,-0.014883374158368297,1.140027841341928
MSFT,2023-03-22,265.41595458984375,-0.005457334031322992,1.1273621756671688
NVDA,2023-03-22,26.41380500793457,0.010215236185337024,1.7848845175558554
AAPL,2023-03-23,156.38134765625,0.006945098935933304,1.2646519844075377
AMZN,2023-03-23,98.70999908447266,1.0133363497333344e-4,1.1300407144179134
GOOGL,2023-03-23,104.67184448242188,0.021343548304801768,1.1643600806424281
MSFT,2023-03-23,270.650390625,0.019529681175976907,1.1493791995278042
NVDA,2023-03-23,27.13532066345215,0.026949434336954785,1.8329861456607741
AAPL,2023-03-24,157.6802215576172,0.008271507463468079,1.2751125627352542
AMZN,2023-03-24,98.12999725341797,-0.005893146925693497,1.123381218455833
GOOGL,2023-03-24,104.51325988769531,-0.0015162133612234112,1.162594662330883
MSFT,2023-03-24,273.4869079589844,0.010425835666762157,1.1613624381808758
NVDA,2023-03-24,26.724166870117188,-0.015267942534919155,1.8050002185215226
AAPL,2023-03-27,155.7417755126953,-0.012369717376356048,1.2593397807111781
AMZN,2023-03-27,98.04000091552734,-9.175342309671865e-4,1.122350477733474
GOOGL,2023-03-27,101.55944061279297,-0.02866970335939145,1.1292634182346446
MSFT,2023-03-27,269.4027099609375,-0.015046429021481149,1.143888080686573
NVDA,2023-03-27,26.47667694091797,-0.009304052221960464,1.7882064022277482
AAPL,2023-03-28,155.1219024658203,-0.003988075239169435,1.2543174389140228
AMZN,2023-03-28,97.23999786376953,-0.0081934405189327,1.1131545658527693
GOOGL,2023-03-28,100.14201354980469,-0.014054934825819945,1.113391694490174
MSFT,2023-03-28,268.28179931640625,-0.004169405102845478,1.1391187478858742
NVDA,2023-03-28,26.355924606323242,-0.004571137567385881,1.7800322647642848
AAPL,2023-03-29,158.19187927246094,0.019597446646392198,1.2788988580007796
AMZN,2023-03-29,100.25,0.03048493870739539,1.1470890145646482
GOOGL,2023-03-29,100.49886322021484,0.003557102146105872,1.1173521424761015
MSFT,2023-03-29,273.4284362792969,0.019002010612054584,1.160764294421592
NVDA,2023-03-29,26.928743362426758,0.021501150165228272,1.818305005787933
AAPL,2023-03-30,159.75636291503906,0.009841200934976278,1.2914847586378768
AMZN,2023-03-30,102,0.017305747097592427,1.1669402469491303
GOOGL,2023-03-30,100.00324249267578,-0.004943805804341904,1.1118281704686341
MSFT,2023-03-30,276.87908935546875,0.012540981690360305,1.175321418184757
NVDA,2023-03-30,27.32693099975586,0.014678456819388438,1.8449949172998692
AAPL,2023-03-31,162.25563049316406,0.01552313464084994,1.3115326504328182
AMZN,2023-03-31,103.29000091552734,0.012567761597929928,1.1816060737718164
GOOGL,2023-03-31,102.81828308105469,0.027760577801303237,1.1426931628966095
MSFT,2023-03-31,281.02178955078125,0.014851298841313443,1.1927764678008153
NVDA,2023-03-31,27.720125198364258,0.01428599140364867,1.8713524988281904
AAPL,2023-04-03,163.50526428222656,0.007672129704431006,1.321594899038535
AMZN,2023-04-03,102.41000366210938,-0.008556175035560798,1.1714960453815428
GOOGL,2023-04-03,103.44274139404297,0.006055048184543849,1.1496122250580971
MSFT,2023-04-03,279.9787902832031,-0.0037183579012043393,1.1883412979973975
NVDA,2023-04-03,27.907739639282227,0.00674536593614786,1.8839754562283113
AAPL,2023-04-04,162.97393798828125,-0.0032548888831878207,1.317293254493577
AMZN,2023-04-04,103.94999694824219,0.014925585099441625,1.1889813093005446
GOOGL,2023-04-04,103.79959106445313,0.003443794700194267,1.1535712535460307
MSFT,2023-04-04,279.9300537109375,-1.7408752482299435e-4,1.1881344226021842
NVDA,2023-04-04,27.396785736083984,-0.01847835917240529,1.8491626810761286
AAPL,2023-04-05,161.13389587402344,-0.01135462763509388,1.3023358801025815
AMZN,2023-04-05,101.0999984741211,-0.027799874012424952,1.1559277786988613
GOOGL,2023-04-05,103.55178833007813,-0.0023901731743655747,1.1508140184810856
MSFT,2023-04-05,277.16168212890625,-0.00993873788412515,1.1763258660048348
NVDA,2023-04-05,26.825960159301758,-0.02105561628435557,1.8102274212160394
AAPL,2023-04-06,162.0194854736328,0.005480937955167029,1.3094739022582116
AMZN,2023-04-06,102.05999755859375,0.009450740780884159,1.1668521524967674
GOOGL,2023-04-06,107.4670639038086,0.03711256043207368,1.1935236732880425
MSFT,2023-04-06,284.23846435546875,0.025212523162087646,1.2059840091476446
NVDA,2023-04-06,26.981643676757813,0.005786689641936429,1.8207026454839397
AAPL,2023-04-10,159.43161010742188,-0.0161015551827926,1.2883893359605743
AMZN,2023-04-10,102.16999816894531,0.001077222967143844,1.168109112434698
GOOGL,2023-04-10,105.50447082519531,-0.018431088824698356,1.1715257324512902
MSFT,2023-04-10,282.08428955078125,-0.007607623671811772,1.1968093366518264
NVDA,2023-04-10,27.522531509399414,0.01984822585307112,1.8568403628027892
AAPL,2023-04-11,158.22137451171875,-0.00761989661741475,1.278571942417575
AMZN,2023-04-11,99.91999816894531,-0.022268227189570028,1.1420973933367953
GOOGL,2023-04-11,104.42404174804688,-0.010293395628214987,1.1594667545985349
MSFT,2023-04-11,275.6899108886719,-0.022929202560612174,1.1693674529453049
NVDA,2023-04-11,27.11336898803711,-0.014978069986573198,1.829028477894835
AAPL,2023-04-12,157.53262329101563,-0.004362588077206501,1.2729940597057332
AMZN,2023-04-12,97.83000183105469,-0.0211385503060785,1.1179551101333043
GOOGL,2023-04-12,103.72029113769531,-0.006762166255373142,1.1516262476363617
MSFT,2023-04-12,276.3331604003906,0.002330517821863569,1.172092684634701
NVDA,2023-04-12,26.440750122070313,-0.0251205415249557,1.7830822920655511
AAPL,2023-04-13,162.90504455566406,0.033534913497797685,1.3156838053811752
AMZN,2023-04-13,102.4000015258789,0.04565543032053191,1.168995831765478
GOOGL,2023-04-13,106.48577117919922,0.026313604647860298,1.1819296854187635
MSFT,2023-04-13,282.5229187011719,0.0221524347873578,1.1980573913958104
NVDA,2023-04-13,26.4088134765625,-0.0012085870618647623,1.7809272818771207
AAPL,2023-04-14,162.5606689453125,-0.0021162028722822857,1.3128995515332123
AMZN,2023-04-14,102.51000213623047,0.0010736481279812137,1.1702509219518709
GOOGL,2023-04-14,107.91311645507813,0.013315053818438487,1.1976671427897245
MSFT,2023-04-14,278.9162902832031,-0.012847973466843977,1.1826647818194007
NVDA,2023-04-14,26.703210830688477,0.011086015759069152,1.8006706697897665
AAPL,2023-04-17,162.58035278320313,1.2107877258928875e-4,1.313058515799445
AMZN,2023-04-17,102.73999786376953,0.0022411286119839928,1.1728736047762576
GOOGL,2023-04-17,105.0385971069336,-0.02699855198400658,1.1653318641755797
MSFT,2023-04-17,281.5091247558594,0.009253159842981166,1.1936081680862403
NVDA,2023-04-17,26.94671058654785,0.009077419740687787,1.8170161132741935
AAPL,2023-04-18,163.80047607421875,0.007476719629388644,1.3228758861790586
AMZN,2023-04-18,102.30000305175781,-0.004291801457498827,1.1678398641298169
GOOGL,2023-04-18,103.58151245117188,-0.013969011449377415,1.1490533300225865
MSFT,2023-04-18,281.0899963378906,-0.001489972094848835,1.191829725223608
NVDA,2023-04-18,27.610353469848633,0.02432959435242799,1.86122337824198
AAPL,2023-04-19,164.94186401367188,0.006943994652664754,1.3320619292588252
AMZN,2023-04-19,104.30000305175781,0.01936168847711433,1.190451215770254
